snapshot_id,floor_id,modality,mean,max,slope,variance,zScoreVsHistory,label
snapshot_1392,floor_1392,Humidity,39.1181,44.1496,0.1045,13.1015,-1.1764,OccupancySurge
snapshot_1392,floor_1392,CO2,508.9991,555.6247,0.0999,197.6941,0.9833,OccupancySurge
snapshot_1392,floor_1392,CO2,319.2538,392.3213,0.2369,92.9617,-2.1791,OccupancySurge
snapshot_1392,floor_1392,Power,0.3384,0.6628,-0.1417,0.3747,-0.4106,OccupancySurge
snapshot_1392,floor_1392,Motion,-0.1233,-0.0061,-0.0931,0.3708,-2.733,OccupancySurge
snapshot_1392,floor_1392,Humidity,38.9882,44.6852,0.2021,3.5606,-1.2024,OccupancySurge
snapshot_1392,floor_1392,Power,0.3541,0.4061,0.0351,0.5145,-0.3059,OccupancySurge
snapshot_1392,floor_1392,Temperature,24.7589,26.5514,0.1191,3.4071,2.2991,OccupancySurge
snapshot_1392,floor_1392,Smoke,0.0209,0.0538,0.0605,0.0076,0.0892,OccupancySurge
snapshot_1392,floor_1392,CO2,390.1237,549.6739,0.1318,89.3544,-0.9979,OccupancySurge
snapshot_1392,floor_1392,CO2,474.3067,605.9905,-0.0089,142.3501,0.4051,OccupancySurge
snapshot_1392,floor_1392,Motion,-0.0324,0.0747,0.1222,0.1961,-1.8243,OccupancySurge
snapshot_1392,floor_1392,Temperature,27.7798,28.3729,-0.0464,3.2752,4.8165,OccupancySurge
snapshot_1392,floor_1392,Smoke,0.0167,0.0198,-0.0179,0.0306,-0.3258,OccupancySurge
snapshot_1392,floor_1392,CO2,395.9072,514.0566,-0.049,120.299,-0.9015,OccupancySurge
snapshot_1392,floor_1392,Power,0.1547,0.3816,-0.089,0.4202,-1.6352,OccupancySurge
snapshot_1392,floor_1392,Temperature,23.5607,23.977,0.0683,2.03,1.3006,OccupancySurge
snapshot_1392,floor_1392,CO2,497.1587,733.8387,0.2622,139.1227,0.786,OccupancySurge
snapshot_1392,floor_1392,Power,-0.2404,0.0723,-0.0479,0.2478,-4.2693,OccupancySurge
snapshot_1392,floor_1392,Humidity,32.4039,37.5271,0.0201,13.9265,-2.5192,OccupancySurge
snapshot_1392,floor_1392,CO2,664.7928,844.304,0.2392,131.3181,3.5799,OccupancySurge
snapshot_1392,floor_1392,Motion,0.1811,0.4444,0.1934,0.2291,0.3113,OccupancySurge
snapshot_1392,floor_1392,Temperature,29.7976,30.5749,0.039,2.7673,6.498,OccupancySurge
snapshot_1392,floor_1392,Smoke,0.0139,0.0545,-0.0225,0.0309,-0.609,OccupancySurge
snapshot_1392,floor_1392,Humidity,50.1865,52.1667,0.1554,16.1921,1.0373,OccupancySurge
snapshot_1393,floor_1393,Power,0.7742,0.8599,0.1403,0.2685,2.4946,HVACFault
snapshot_1393,floor_1393,CO2,594.5235,667.9275,-0.1687,41.0719,2.4087,HVACFault
snapshot_1393,floor_1393,Motion,0.0121,0.3783,0.0446,0.2319,-1.3789,HVACFault
snapshot_1393,floor_1393,Smoke,0.0186,0.0512,0.1045,0.0264,-0.1365,HVACFault
snapshot_1393,floor_1393,Temperature,25.1125,26.1301,-0.0933,3.6091,2.5937,HVACFault
snapshot_1393,floor_1393,Humidity,65.0904,67.6288,-0.0586,12.7882,4.0181,HVACFault
snapshot_1393,floor_1393,Humidity,36.7714,46.5121,0.1268,12.3746,-1.6457,HVACFault
snapshot_1393,floor_1393,Motion,-0.1397,0.1508,0.0769,0.2515,-2.8973,HVACFault
snapshot_1393,floor_1393,Smoke,-0.0132,-0.0104,-0.095,0.0237,-3.3212,HVACFault
snapshot_1393,floor_1393,Temperature,24.0012,26.2701,0.0803,1.5285,1.6676,HVACFault
snapshot_1393,floor_1393,CO2,644.0488,697.7646,0.2466,125.6657,3.2341,HVACFault
snapshot_1393,floor_1393,Power,1.0113,1.0214,0.0883,0.3408,4.0754,HVACFault
snapshot_1393,floor_1393,Motion,0.0059,0.3536,0.0569,0.2291,-1.4407,HVACFault
snapshot_1393,floor_1393,CO2,398.5463,472.4634,0.0893,132.2317,-0.8576,HVACFault
snapshot_1393,floor_1393,Temperature,22.5598,23.0227,-0.1844,2.3806,0.4665,HVACFault
snapshot_1393,floor_1393,Power,0.2117,0.7231,0.0505,0.3354,-1.2554,HVACFault
snapshot_1393,floor_1393,Humidity,38.4526,50.8214,0.1212,7.7113,-1.3095,HVACFault
snapshot_1393,floor_1393,Motion,0.175,0.2589,-0.1395,0.1529,0.25,HVACFault
snapshot_1393,floor_1393,CO2,808.9315,943.3452,0.161,216.8782,5.9822,HVACFault
snapshot_1393,floor_1393,Temperature,26.1569,26.628,0.151,2.5733,3.4641,HVACFault
snapshot_1393,floor_1393,CO2,518.5484,693.5764,0.3021,169.4673,1.1425,HVACFault
snapshot_1393,floor_1393,Temperature,25.2141,26.6231,0.0268,1.6803,2.6784,HVACFault
snapshot_1393,floor_1393,Power,0.3474,0.4527,-0.1031,0.2697,-0.3506,HVACFault
snapshot_1393,floor_1393,Humidity,66.2877,78.067,0.1479,10.23,4.2575,HVACFault
snapshot_1393,floor_1393,Motion,0.2307,0.3698,0.0701,0.0074,0.8065,HVACFault
snapshot_1393,floor_1393,CO2,578.4336,734.2235,-0.1425,74.7894,2.1406,HVACFault
snapshot_1393,floor_1393,Temperature,24.4684,25.5051,0.2567,2.9563,2.057,HVACFault
snapshot_1393,floor_1393,Power,-0.0069,0.2131,0.0257,0.2982,-2.7125,HVACFault
snapshot_1393,floor_1393,CO2,280.8404,479.0918,-0.0473,115.9472,-2.8193,HVACFault
snapshot_1393,floor_1393,Humidity,33.5433,52.6222,0.0817,18.5347,-2.2913,HVACFault
snapshot_1393,floor_1393,Temperature,19.4345,20.3679,-0.0832,4.0105,-2.1379,HVACFault
snapshot_1393,floor_1393,Power,0.5146,0.5198,-0.061,0.2723,0.764,HVACFault
snapshot_1393,floor_1393,Humidity,58.7319,65.0416,0.0378,12.9589,2.7464,HVACFault
snapshot_1393,floor_1393,Temperature,27.2042,29.7288,0.0223,1.3572,4.3368,HVACFault
snapshot_1393,floor_1393,Power,0.8467,0.8896,-0.0579,0.3091,2.9783,HVACFault
snapshot_1393,floor_1393,Motion,0.3555,0.4974,-0.2247,0.2039,2.0554,HVACFault
snapshot_1393,floor_1393,Smoke,0.0237,0.0253,0.0846,0.0219,0.3746,HVACFault
snapshot_1393,floor_1393,CO2,174.7169,238.856,0.0345,175.8908,-4.5881,HVACFault
snapshot_1393,floor_1393,Motion,-0.1428,0.3458,0.0276,0.274,-2.9278,HVACFault
snapshot_1393,floor_1393,Temperature,22.2315,22.4799,0.1974,3.0125,0.193,HVACFault
snapshot_1393,floor_1393,CO2,477.9865,478.7137,0.2481,102.378,0.4664,HVACFault
snapshot_1393,floor_1393,Power,0.6974,0.7779,0.1536,0.2876,1.9827,HVACFault
snapshot_1393,floor_1393,Humidity,30.9208,33.0255,0.0467,19.7501,-2.8158,HVACFault
snapshot_1394,floor_1394,CO2,789.7219,1045.2347,0.1129,115.6928,5.662,OccupancySurge
snapshot_1394,floor_1394,Motion,0.4422,0.5897,0.0205,0.2844,2.9216,OccupancySurge
snapshot_1394,floor_1394,Humidity,19.6147,23.4828,-0.0372,12.819,-5.0771,OccupancySurge
snapshot_1394,floor_1394,Smoke,0.0562,0.0962,0.0467,0.0263,3.6242,OccupancySurge
snapshot_1394,floor_1394,Temperature,23.668,30.1382,0.3031,2.5446,1.39,OccupancySurge
snapshot_1394,floor_1394,Motion,-0.0016,0.2269,0.1729,0.3452,-1.5157,OccupancySurge
snapshot_1394,floor_1394,CO2,585.5625,730.0717,-0.0639,139.1716,2.2594,OccupancySurge
snapshot_1394,floor_1394,Temperature,25.7918,29.4327,0.1968,2.9124,3.1599,OccupancySurge
snapshot_1394,floor_1394,Smoke,0.0429,0.0648,-0.0675,0.0055,2.2926,OccupancySurge
snapshot_1394,floor_1394,CO2,469.4817,697.1868,0.1689,121.8775,0.3247,OccupancySurge
snapshot_1394,floor_1394,Smoke,0.045,0.0485,-0.0615,0.0285,2.5039,OccupancySurge
snapshot_1394,floor_1394,Motion,-0.2297,0.0469,0.1333,0.1723,-3.7969,OccupancySurge
snapshot_1394,floor_1394,Temperature,22.2689,23.8643,0.0629,1.1077,0.2241,OccupancySurge
snapshot_1394,floor_1394,Power,0.7647,0.9791,0.0982,0.3456,2.4315,OccupancySurge
snapshot_1394,floor_1394,Humidity,35.4818,41.0583,0.0539,11.7293,-1.9036,OccupancySurge
snapshot_1394,floor_1394,Temperature,26.8741,31.9266,0.0361,2.3002,4.0618,OccupancySurge
snapshot_1394,floor_1394,Smoke,0.0291,0.0471,-0.0448,0.0058,0.9087,OccupancySurge
snapshot_1394,floor_1394,Humidity,34.1211,45.5508,0.1757,14.2386,-2.1758,OccupancySurge
snapshot_1394,floor_1394,Power,0.1259,0.1986,-0.0498,0.2936,-1.8275,OccupancySurge
snapshot_1394,floor_1394,Motion,0.1653,0.3445,0.0969,0.0897,0.1535,OccupancySurge
snapshot_1394,floor_1394,Temperature,31.7216,35.411,0.0111,2.4729,8.1013,OccupancySurge
snapshot_1394,floor_1394,CO2,952.005,1140.3905,0.2804,114.5859,8.3667,OccupancySurge
snapshot_1394,floor_1394,Humidity,59.196,68.5124,-0.0992,8.6016,2.8392,OccupancySurge
snapshot_1394,floor_1394,Temperature,23.6672,28.8875,0.1565,2.9884,1.3893,OccupancySurge
snapshot_1394,floor_1394,Motion,0.3522,0.4534,0.167,0.2382,2.0218,OccupancySurge
snapshot_1394,floor_1394,Smoke,0.0156,0.0371,0.1403,0.035,-0.4412,OccupancySurge
snapshot_1394,floor_1394,Power,0.461,0.5808,-0.0394,0.3829,0.4066,OccupancySurge
snapshot_1394,floor_1394,CO2,393.2143,427.7118,0.1653,146.6075,-0.9464,OccupancySurge
snapshot_1394,floor_1394,Humidity,43.6841,45.1316,-0.1302,9.2381,-0.2632,OccupancySurge
snapshot_1394,floor_1394,Humidity,42.7247,49.0359,-0.0632,14.373,-0.4551,OccupancySurge
snapshot_1394,floor_1394,Motion,0.3246,0.3491,0.1466,0.1671,1.7462,OccupancySurge
snapshot_1394,floor_1394,Power,0.6591,1.2346,0.1648,0.5192,1.7273,OccupancySurge
snapshot_1394,floor_1394,CO2,604.3185,650.4991,0.1718,137.1766,2.572,OccupancySurge
snapshot_1394,floor_1394,Smoke,0.0382,0.0632,-0.3047,0.0275,1.8195,OccupancySurge
snapshot_1394,floor_1394,Temperature,24.4861,30.0641,0.0255,2.9622,2.0717,OccupancySurge
snapshot_1394,floor_1394,CO2,752.0935,754.7046,0.0872,119.9944,5.0349,OccupancySurge
snapshot_1394,floor_1394,Motion,0.0772,0.2113,0.0704,0.1404,-0.7276,OccupancySurge
snapshot_1394,floor_1394,Power,0.5885,0.6943,-0.1102,0.4518,1.2567,OccupancySurge
snapshot_1394,floor_1394,Smoke,0.0098,0.0322,0.0653,0.0285,-1.0168,OccupancySurge
snapshot_1394,floor_1394,Humidity,51.6749,54.3457,0.2184,16.567,1.335,OccupancySurge
snapshot_1394,floor_1394,Temperature,24.7942,29.0867,0.0904,3.5944,2.3285,OccupancySurge
snapshot_1394,floor_1394,Power,0.1785,0.4396,0.0591,0.2739,-1.4765,OccupancySurge
snapshot_1394,floor_1394,CO2,565.8132,675.8172,0.0058,88.1147,1.9302,OccupancySurge
snapshot_1394,floor_1394,Motion,0.3102,0.5201,0.2107,0.1641,1.6021,OccupancySurge
snapshot_1395,floor_1395,Power,0.8923,1.2807,-0.0045,0.3987,3.2823,Normal
snapshot_1395,floor_1395,Temperature,23.6793,25.958,-0.0895,3.3409,1.3995,Normal
snapshot_1395,floor_1395,Smoke,-0.0021,0.0348,0.178,0.0227,-2.2064,Normal
snapshot_1395,floor_1395,CO2,579.9171,704.9382,-0.0337,166.4975,2.1653,Normal
snapshot_1395,floor_1395,Smoke,0.0007,0.0022,0.0449,0.0257,-1.9258,Normal
snapshot_1395,floor_1395,Power,0.5231,1.0318,-0.1094,0.1948,0.821,Normal
snapshot_1395,floor_1395,Power,-0.2015,0.4542,-0.0675,0.3108,-4.0103,Normal
snapshot_1395,floor_1395,CO2,299.4319,392.3929,0.0468,108.0483,-2.5095,Normal
snapshot_1395,floor_1395,Temperature,20.1329,21.7373,-0.049,3.2402,-1.5559,Normal
snapshot_1395,floor_1395,Power,0.3073,0.533,0.0862,0.3557,-0.6182,Normal
snapshot_1395,floor_1395,Motion,-0.0756,0.2362,0.2835,0.1289,-2.2563,Normal
snapshot_1395,floor_1395,Temperature,21.3657,22.5556,0.1323,1.8904,-0.5286,Normal
snapshot_1395,floor_1395,Smoke,0.048,0.0616,0.0697,0.0081,2.7954,Normal
snapshot_1395,floor_1395,CO2,514.1421,605.8918,0.0817,121.1809,1.069,Normal
snapshot_1395,floor_1395,Humidity,47.2235,55.0993,-0.0749,13.1955,0.4447,Normal
snapshot_1395,floor_1395,Power,0.0263,0.1992,0.1202,0.2032,-2.491,Normal
snapshot_1395,floor_1395,Motion,0.3052,0.4581,-0.0814,0.2289,1.5525,Normal
snapshot_1395,floor_1395,Temperature,17.0684,19.467,-0.0045,2.8943,-4.1097,Normal
snapshot_1395,floor_1395,Motion,-0.0401,0.1368,-0.2956,0.0602,-1.9012,Normal
snapshot_1395,floor_1395,Power,-0.5215,-0.1043,-0.1532,0.4643,-6.1433,Normal
snapshot_1395,floor_1395,Smoke,0.0343,0.0703,-0.0386,0.0235,1.4295,Normal
snapshot_1395,floor_1395,Temperature,24.1855,25.1244,0.0018,2.4608,1.8213,Normal
snapshot_1395,floor_1395,Power,0.6597,1.084,0.2888,0.3882,1.7311,Normal
snapshot_1395,floor_1395,Motion,0.1582,0.2632,-0.124,0.2301,0.082,Normal
snapshot_1395,floor_1395,CO2,293.8988,479.1347,-0.0859,111.1528,-2.6017,Normal
snapshot_1395,floor_1395,Smoke,0.0114,0.0167,-0.035,0.0353,-0.8569,Normal
snapshot_1395,floor_1395,Temperature,21.887,27.0889,0.1644,3.1735,-0.0942,Normal
snapshot_1395,floor_1395,Smoke,0.0255,0.0353,0.0263,0.03,0.5485,Normal
snapshot_1395,floor_1395,Humidity,54.4087,79.0531,0.144,15.4994,1.8817,Normal
snapshot_1395,floor_1395,Motion,0.046,0.2002,0.1953,0.1776,-1.04,Normal
snapshot_1395,floor_1395,CO2,337.6837,448.1503,-0.1664,124.1507,-1.8719,Normal
snapshot_1395,floor_1395,Smoke,-0.0064,0.0189,-0.1731,0.018,-2.6383,Normal
snapshot_1395,floor_1395,Temperature,20.232,24.7166,-0.063,5.3948,-1.4734,Normal
snapshot_1395,floor_1395,Motion,0.0608,0.1112,0.0413,0.2383,-0.8917,Normal
snapshot_1396,floor_1396,Smoke,0.0228,0.0248,-0.0029,0.0093,0.2824,OccupancySurge
snapshot_1396,floor_1396,Humidity,39.9314,41.8603,0.0402,14.8124,-1.0137,OccupancySurge
snapshot_1396,floor_1396,Power,0.3428,0.3933,-0.1035,0.1836,-0.3816,OccupancySurge
snapshot_1396,floor_1396,Motion,0.7002,0.8616,0.0078,0.1498,5.5016,OccupancySurge
snapshot_1396,floor_1396,Temperature,23.3923,26.9888,0.1437,3.2887,1.1602,OccupancySurge
snapshot_1396,floor_1396,Smoke,0.0304,0.0383,-0.0429,0.0326,1.0431,OccupancySurge
snapshot_1396,floor_1396,Power,0.1163,0.1868,-0.152,0.2284,-1.8912,OccupancySurge
snapshot_1396,floor_1396,Motion,0.4715,0.7347,0.2014,0.2377,3.2147,OccupancySurge
snapshot_1396,floor_1396,Temperature,25.0846,30.42,0.2406,1.7003,2.5705,OccupancySurge
snapshot_1396,floor_1396,Power,0.1844,0.4684,-0.066,0.2509,-1.4371,OccupancySurge
snapshot_1396,floor_1396,Smoke,0.0243,0.0394,-0.1419,0.0265,0.4313,OccupancySurge
snapshot_1396,floor_1396,Motion,0.1636,0.3293,0.227,0.2562,0.1362,OccupancySurge
snapshot_1396,floor_1396,Power,0.0176,0.0932,-0.0968,0.2698,-2.5496,OccupancySurge
snapshot_1396,floor_1396,Smoke,0.0267,0.0314,0.1385,0.0177,0.6661,OccupancySurge
snapshot_1396,floor_1396,Temperature,25.4887,28.5401,-0.0434,2.5103,2.9073,OccupancySurge
snapshot_1396,floor_1396,Motion,0.0525,0.318,0.1477,0.2045,-0.9752,OccupancySurge
snapshot_1396,floor_1396,Motion,0.2448,0.3117,-0.0057,0.2575,0.9477,OccupancySurge
snapshot_1396,floor_1396,CO2,661.3412,780.0305,0.1702,69.7904,3.5224,OccupancySurge
snapshot_1396,floor_1396,Smoke,0.0149,0.0475,0.0166,0.0094,-0.5074,OccupancySurge
snapshot_1396,floor_1396,Temperature,20.0615,25.3125,0.244,3.7778,-1.6154,OccupancySurge
snapshot_1396,floor_1396,Motion,0.0798,0.2338,0.0031,0.202,-0.7017,OccupancySurge
snapshot_1396,floor_1396,Power,0.6952,0.9704,-0.23,0.3123,1.9683,OccupancySurge
snapshot_1396,floor_1396,Smoke,-0.037,-0.0162,-0.0492,0.02,-5.699,OccupancySurge
snapshot_1396,floor_1396,CO2,511.6973,579.8564,0.23,174.8516,1.0283,OccupancySurge
snapshot_1397,floor_1397,Power,1.0202,1.2294,0.1209,0.3036,4.1344,SpoofingAttack
snapshot_1397,floor_1397,Humidity,34.7246,51.4787,-0.0837,11.9423,-2.0551,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.6289,0.9607,0.1093,0.3947,4.7891,SpoofingAttack
snapshot_1397,floor_1397,Temperature,33.8236,34.9967,0.4562,3.3145,9.853,SpoofingAttack
snapshot_1397,floor_1397,Smoke,0.066,0.0741,0.0973,0.0269,4.5992,SpoofingAttack
snapshot_1397,floor_1397,Power,0.8508,0.9975,-0.0882,0.4742,3.0056,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.5351,0.7492,-0.0847,0.0762,3.8506,SpoofingAttack
snapshot_1397,floor_1397,Temperature,24.9488,27.0632,0.061,2.2176,2.4573,SpoofingAttack
snapshot_1397,floor_1397,Humidity,61.367,68.2594,-0.0955,13.684,3.2734,SpoofingAttack
snapshot_1397,floor_1397,Smoke,0.0039,0.0276,-0.3946,0.0168,-1.6059,SpoofingAttack
snapshot_1397,floor_1397,CO2,377.1033,489.5901,-0.1283,192.0238,-1.2149,SpoofingAttack
snapshot_1397,floor_1397,Humidity,61.0584,61.5194,0.0242,15.2382,3.2117,SpoofingAttack
snapshot_1397,floor_1397,Power,0.6036,0.8348,0.0749,0.3515,1.3572,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.2906,0.3505,-0.1518,0.2703,1.406,SpoofingAttack
snapshot_1397,floor_1397,Temperature,19.4713,22.5988,-0.2418,2.2688,-2.1072,SpoofingAttack
snapshot_1397,floor_1397,Smoke,0.0134,0.0345,-0.1469,0.0156,-0.6598,SpoofingAttack
snapshot_1397,floor_1397,Humidity,33.0704,37.6627,-0.093,9.2791,-2.3859,SpoofingAttack
snapshot_1397,floor_1397,CO2,235.5647,436.5832,0.2135,24.7107,-3.5739,SpoofingAttack
snapshot_1397,floor_1397,Smoke,-0.0239,-0.014,0.0533,0.0232,-4.3895,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.2776,0.3068,-0.0966,0.2945,1.2755,SpoofingAttack
snapshot_1397,floor_1397,Humidity,30.1829,31.5111,0.1051,11.4604,-2.9634,SpoofingAttack
snapshot_1397,floor_1397,Temperature,20.3128,26.3428,-0.0187,1.6628,-1.406,SpoofingAttack
snapshot_1397,floor_1397,Power,0.8038,1.002,0.0775,0.423,2.6917,SpoofingAttack
snapshot_1397,floor_1397,CO2,614.5368,736.6621,0.0855,91.5673,2.7423,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.384,0.5187,0.0785,0.2749,2.3399,SpoofingAttack
snapshot_1397,floor_1397,Temperature,20.6442,22.0731,0.2463,2.688,-1.1298,SpoofingAttack
snapshot_1397,floor_1397,CO2,573.0519,791.4324,0.1197,164.6755,2.0509,SpoofingAttack
snapshot_1397,floor_1397,Smoke,-0.0007,0.0181,-0.1397,0.0263,-2.0697,SpoofingAttack
snapshot_1397,floor_1397,Power,0.4048,0.8161,0.129,0.399,0.0317,SpoofingAttack
snapshot_1397,floor_1397,Smoke,0.0178,0.0238,-0.0945,0.0191,-0.2168,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.3903,0.458,0.0259,0.2831,2.4032,SpoofingAttack
snapshot_1397,floor_1397,Power,0.4468,0.7521,0.063,0.4185,0.3117,SpoofingAttack
snapshot_1397,floor_1397,CO2,983.7011,1079.1587,0.3814,149.3174,8.895,SpoofingAttack
snapshot_1397,floor_1397,Humidity,34.0473,43.3942,-0.139,8.9144,-2.1905,SpoofingAttack
snapshot_1397,floor_1397,Temperature,29.4286,29.8396,0.1724,4.0706,6.1905,SpoofingAttack
snapshot_1397,floor_1397,Power,-0.1363,0.0482,-0.1565,0.3256,-3.5757,SpoofingAttack
snapshot_1397,floor_1397,Temperature,16.138,18.9167,0.1637,3.6681,-4.885,SpoofingAttack
snapshot_1397,floor_1397,Smoke,0.031,0.0346,0.1134,0.0209,1.0994,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.2218,0.2245,-0.0301,0.3004,0.7181,SpoofingAttack
snapshot_1397,floor_1397,Humidity,52.4765,68.9918,0.0231,9.5393,1.4953,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.1831,0.6096,-0.0505,0.2644,0.3305,SpoofingAttack
snapshot_1397,floor_1397,Humidity,30.7886,45.1085,0.1703,16.8034,-2.8423,SpoofingAttack
snapshot_1397,floor_1397,Temperature,18.0929,18.8775,0.093,3.0226,-3.2559,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.0699,0.2371,-0.0104,0.3306,-0.8009,SpoofingAttack
snapshot_1397,floor_1397,CO2,645.1313,756.8754,0.3227,107.3337,3.2522,SpoofingAttack
snapshot_1397,floor_1397,Humidity,48.4641,75.6195,0.165,15.3235,0.6928,SpoofingAttack
snapshot_1397,floor_1397,Temperature,25.9496,29.3504,0.105,3.2337,3.2913,SpoofingAttack
snapshot_1397,floor_1397,Power,0.7131,0.7867,0.3419,0.149,2.0873,SpoofingAttack
snapshot_1397,floor_1397,CO2,492.5951,561.5669,-0.035,139.1651,0.7099,SpoofingAttack
snapshot_1397,floor_1397,Motion,0.1014,0.3445,0.0913,0.2988,-0.4858,SpoofingAttack
snapshot_1397,floor_1397,Smoke,0.0341,0.0623,0.0249,0.0158,1.4088,SpoofingAttack
snapshot_1397,floor_1397,Power,0.3275,0.4321,-0.1058,0.4852,-0.4834,SpoofingAttack
snapshot_1397,floor_1397,Humidity,43.6422,45.2854,0.0003,8.2476,-0.2716,SpoofingAttack
snapshot_1397,floor_1397,Smoke,0.0117,0.0155,0.1257,0.0207,-0.8307,SpoofingAttack
snapshot_1397,floor_1397,Power,0.5412,0.944,0.0987,0.5052,0.9413,SpoofingAttack
snapshot_1397,floor_1397,Power,0.6157,1.1502,0.0449,0.2751,1.438,SpoofingAttack
snapshot_1397,floor_1397,CO2,685.8707,781.7834,0.296,58.7184,3.9312,SpoofingAttack
snapshot_1397,floor_1397,Humidity,65.7874,83.4462,0.1258,11.917,4.1575,SpoofingAttack
snapshot_1397,floor_1397,Temperature,27.3185,30.5898,0.0874,2.2111,4.4321,SpoofingAttack
snapshot_1397,floor_1397,Motion,-0.1467,0.0576,-0.1238,0.4058,-2.9673,SpoofingAttack
snapshot_1398,floor_1398,Motion,0.204,0.5018,-0.2095,0.3123,0.54,Normal
snapshot_1398,floor_1398,Temperature,20.6707,21.639,-0.0984,3.6926,-1.1078,Normal
snapshot_1398,floor_1398,Humidity,43.7272,48.5975,0.0726,10.7693,-0.2546,Normal
snapshot_1398,floor_1398,CO2,25.5851,284.4919,-0.0718,98.8455,-7.0736,Normal
snapshot_1398,floor_1398,Smoke,0.0552,0.0704,0.0799,0.0248,3.5238,Normal
snapshot_1398,floor_1398,CO2,408.7879,471.5044,-0.1655,164.0049,-0.6869,Normal
snapshot_1398,floor_1398,Humidity,55.6371,62.1552,0.01,15.3241,2.1274,Normal
snapshot_1398,floor_1398,Smoke,-0.0231,-0.0204,-0.1495,0.0199,-4.3143,Normal
snapshot_1398,floor_1398,Motion,0.0609,0.381,0.1525,0.3014,-0.8911,Normal
snapshot_1398,floor_1398,Temperature,19.0633,20.7899,0.0394,4.3938,-2.4473,Normal
snapshot_1398,floor_1398,Power,0.3896,0.4163,0.2594,0.3994,-0.0691,Normal
snapshot_1398,floor_1398,Smoke,-0.0223,-0.0154,0.0367,0.0247,-4.2274,Normal
snapshot_1398,floor_1398,Humidity,38.7122,44.8102,0.3042,11.1755,-1.2576,Normal
snapshot_1398,floor_1398,CO2,517.1544,681.8758,0.0586,117.5446,1.1192,Normal
snapshot_1398,floor_1398,Motion,-0.0436,-0.0092,-0.0328,0.2372,-1.936,Normal
snapshot_1398,floor_1398,Motion,-0.0031,0.0535,-0.1412,0.2606,-1.531,Normal
snapshot_1398,floor_1398,CO2,561.6471,635.2187,-0.1737,166.4944,1.8608,Normal
snapshot_1398,floor_1398,Temperature,23.8692,25.7464,0.0292,1.4335,1.5576,Normal
snapshot_1398,floor_1398,Power,0.5094,1.0866,-0.0293,0.2194,0.7291,Normal
snapshot_1398,floor_1398,Smoke,0.0199,0.0234,0.0279,0.0129,-0.0125,Normal
snapshot_1398,floor_1398,Humidity,61.6738,75.4284,-0.1335,12.4508,3.3348,Normal
snapshot_1398,floor_1398,Motion,0.1353,0.4109,-0.0499,0.4116,-0.1466,Normal
snapshot_1398,floor_1398,Power,1.0028,1.3921,-0.0865,0.327,4.0189,Normal
snapshot_1398,floor_1398,Temperature,20.4137,24.407,-0.0322,3.5046,-1.3219,Normal
snapshot_1398,floor_1398,Smoke,0.0252,0.0286,-0.1146,0.0315,0.5208,Normal
snapshot_1398,floor_1398,Motion,0.4083,0.6369,-0.1667,0.1659,2.5835,Normal
snapshot_1398,floor_1398,CO2,665.0372,792.5987,0.0288,129.0034,3.584,Normal
snapshot_1398,floor_1398,Smoke,0.0262,0.0567,-0.1228,0.0234,0.6153,Normal
snapshot_1398,floor_1398,Temperature,23.7363,26.7009,0.0448,4.4913,1.4469,Normal
snapshot_1398,floor_1398,Power,0.427,0.4739,0.1801,0.4725,0.18,Normal
snapshot_1398,floor_1398,Temperature,18.7147,21.4546,0.0051,3.2712,-2.7377,Normal
snapshot_1398,floor_1398,Motion,-0.1098,0.168,-0.0892,0.1307,-2.5981,Normal
snapshot_1398,floor_1398,Smoke,0.0347,0.0433,0.0337,0.0274,1.4703,Normal
snapshot_1398,floor_1398,CO2,609.5054,707.5844,-0.0959,147.0157,2.6584,Normal
snapshot_1398,floor_1398,Humidity,54.4774,71.9869,0.015,8.7289,1.8955,Normal
snapshot_1398,floor_1398,Power,0.4618,0.5825,-0.0447,0.3226,0.4123,Normal
snapshot_1398,floor_1398,CO2,658.419,814.7427,-0.1515,160.9524,3.4736,Normal
snapshot_1398,floor_1398,Temperature,19.0072,19.5144,-0.2031,4.1814,-2.494,Normal
snapshot_1398,floor_1398,Smoke,0.0298,0.06,-0.116,0.0296,0.9753,Normal
snapshot_1398,floor_1398,Humidity,49.5848,59.1054,-0.087,11.0718,0.917,Normal
snapshot_1398,floor_1398,Motion,-0.0182,0.5846,-0.0073,0.2434,-1.6815,Normal
snapshot_1398,floor_1398,Power,-0.078,0.1125,0.0137,0.3518,-3.1864,Normal
snapshot_1398,floor_1398,CO2,502.1591,682.8655,-0.0485,105.111,0.8693,Normal
snapshot_1398,floor_1398,Temperature,23.4368,27.3683,-0.0536,2.2002,1.1973,Normal
snapshot_1398,floor_1398,Smoke,0.0323,0.0373,0.2333,0.0357,1.2267,Normal
snapshot_1398,floor_1398,Power,0.3855,0.4159,0.0969,0.2823,-0.0965,Normal
